Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA
Russia,Premier League,2024/2025,20/07/2024,13:00,Lokomotiv Moscow,Akron Togliatti,3,2,H,1.61,4.15,5.46,1.63,4.33,5.6,1.59,4.16,5.4
Russia,Premier League,2024/2025,20/07/2024,15:30,Krylya Sovetov,Zenit,0,4,A,4.52,3.64,1.83,4.59,3.73,1.92,4.25,3.58,1.86
Russia,Premier League,2024/2025,20/07/2024,18:00,Dynamo Moscow,Fakel Voronezh,3,1,H,1.69,3.73,5.57,1.71,3.91,6,1.68,3.68,5.41
Russia,Premier League,2024/2025,20/07/2024,18:00,FK Rostov,CSKA Moscow,0,0,D,2.7,3.29,2.69,2.77,3.49,2.8,2.67,3.28,2.67
Russia,Premier League,2024/2025,21/07/2024,15:30,Orenburg,Spartak Moscow,2,0,H,3.41,3.79,2.07,3.45,3.8,2.25,3.28,3.69,2.1
Russia,Premier League,2024/2025,21/07/2024,18:00,Akhmat Grozny,Krasnodar,1,1,D,2.42,3.49,2.78,2.96,3.67,2.87,2.49,3.5,2.73
Russia,Premier League,2024/2025,21/07/2024,18:00,Khimki,Dynamo Makhachkala,1,1,D,2.03,3.28,4.13,2.21,3.31,4.13,2.09,3.2,3.82
Russia,Premier League,2024/2025,22/07/2024,18:00,Pari NN,Rubin Kazan,2,4,A,2.79,3.14,2.77,2.82,3.23,2.82,2.71,3.14,2.74
Russia,Premier League,2024/2025,26/07/2024,16:00,Krylya Sovetov,FK Rostov,1,3,A,3.28,3.4,2.27,3.3,3.49,2.38,3.11,3.41,2.3
Russia,Premier League,2024/2025,27/07/2024,13:00,Pari NN,CSKA Moscow,0,3,A,6.1,4.33,1.56,6.43,4.53,1.56,5.94,4.25,1.54
Russia,Premier League,2024/2025,27/07/2024,15:30,Dynamo Moscow,Lokomotiv Moscow,3,1,H,2.27,3.73,3.08,2.31,3.97,3.33,2.21,3.72,3.04
Russia,Premier League,2024/2025,27/07/2024,15:30,Rubin Kazan,Zenit,0,4,A,5.73,3.92,1.65,5.73,3.92,1.77,4.92,3.77,1.71
Russia,Premier League,2024/2025,27/07/2024,18:00,Fakel Voronezh,Akron Togliatti,0,2,A,2.04,3.24,4.25,2.15,3.33,4.25,2.06,3.17,3.98
Russia,Premier League,2024/2025,28/07/2024,13:00,Khimki,Spartak Moscow,1,3,A,3.29,3.43,2.29,3.61,3.53,2.31,3.25,3.41,2.22
Russia,Premier League,2024/2025,28/07/2024,15:30,Orenburg,Akhmat Grozny,0,0,D,2.31,3.72,3.01,2.31,3.72,3.25,2.22,3.64,3.05
Russia,Premier League,2024/2025,28/07/2024,18:00,Krasnodar,Dynamo Makhachkala,0,0,D,1.49,4.29,7.45,1.49,4.67,7.7,1.46,4.32,7.26
Russia,Premier League,2024/2025,03/08/2024,13:00,Akron Togliatti,Dynamo Moscow,0,2,A,4.2,3.94,1.84,4.25,4.05,1.86,4,3.92,1.83
Russia,Premier League,2024/2025,03/08/2024,15:30,Zenit,FK Rostov,5,0,H,1.57,4.33,5.86,1.58,4.33,6.34,1.56,4.16,5.88
Russia,Premier League,2024/2025,03/08/2024,18:00,Rubin Kazan,Khimki,2,3,A,1.77,3.92,4.62,1.93,3.92,4.79,1.83,3.72,4.29
Russia,Premier League,2024/2025,04/08/2024,13:30,CSKA Moscow,Orenburg,5,1,H,1.47,4.74,6.72,1.64,4.75,7.2,1.54,4.39,5.84
Russia,Premier League,2024/2025,04/08/2024,15:30,Fakel Voronezh,Krasnodar,0,0,D,7.78,4.47,1.46,8,4.53,1.51,7.19,4.29,1.47
Russia,Premier League,2024/2025,04/08/2024,18:30,Akhmat Grozny,Lokomotiv Moscow,0,5,A,3,4.31,2.13,3.3,4.31,2.14,3.15,4.05,2.06
Russia,Premier League,2024/2025,04/08/2024,18:30,Dynamo Makhachkala,Pari NN,0,1,A,2.22,3.11,3.82,2.26,3.2,3.97,2.2,3.1,3.67
Russia,Premier League,2024/2025,05/08/2024,18:00,Spartak Moscow,Krylya Sovetov,3,0,H,1.41,5.14,7.33,1.53,5.29,8.17,1.43,4.82,6.93
Russia,Premier League,2024/2025,09/08/2024,16:30,Pari NN,Khimki,1,0,H,2.79,3.38,2.64,2.88,3.44,2.72,2.7,3.33,2.61
Russia,Premier League,2024/2025,09/08/2024,18:45,FK Rostov,Rubin Kazan,1,1,D,1.98,3.62,3.96,2.01,3.78,3.96,1.97,3.57,3.77
Russia,Premier League,2024/2025,10/08/2024,13:00,Lokomotiv Moscow,Dynamo Makhachkala,2,0,H,1.52,4.47,6.42,1.53,4.6,7.43,1.48,4.39,6.62
Russia,Premier League,2024/2025,10/08/2024,15:30,Orenburg,Akron Togliatti,2,2,D,1.75,4.17,4.46,1.8,4.17,4.5,1.75,4.02,4.3
Russia,Premier League,2024/2025,10/08/2024,15:30,Zenit,Dynamo Moscow,1,0,H,1.48,4.92,6.33,1.56,4.95,6.67,1.49,4.69,5.84
Russia,Premier League,2024/2025,10/08/2024,18:00,Krasnodar,CSKA Moscow,2,1,H,2.81,3.19,2.75,2.81,3.4,2.75,2.69,3.27,2.66
Russia,Premier League,2024/2025,11/08/2024,15:30,Krylya Sovetov,Fakel Voronezh,2,0,H,1.85,3.42,4.89,2.04,3.49,4.9,1.89,3.33,4.61
Russia,Premier League,2024/2025,11/08/2024,18:00,Spartak Moscow,Akhmat Grozny,0,0,D,1.5,4.7,6.42,1.53,5.04,7,1.48,4.58,6.25
Russia,Premier League,2024/2025,17/08/2024,15:00,Dynamo Moscow,Krylya Sovetov,1,0,H,1.56,4.58,5.56,1.56,4.78,5.57,1.55,4.58,5.31
Russia,Premier League,2024/2025,17/08/2024,17:30,FK Rostov,Orenburg,3,2,H,1.63,4.37,5.14,1.73,4.37,5.14,1.66,4.13,4.75
Russia,Premier League,2024/2025,18/08/2024,13:00,Khimki,Zenit,1,1,D,7.58,4.9,1.42,9.08,5.28,1.43,7.78,4.91,1.39
Russia,Premier League,2024/2025,18/08/2024,15:30,CSKA Moscow,Lokomotiv Moscow,0,1,A,2.15,3.73,3.33,2.17,3.74,3.33,2.13,3.65,3.22
Russia,Premier League,2024/2025,18/08/2024,15:30,Spartak Moscow,Fakel Voronezh,3,0,H,1.28,5.61,12.98,1.33,5.61,12.98,1.29,5.32,11.5
Russia,Premier League,2024/2025,18/08/2024,18:00,Krasnodar,Pari NN,2,1,H,1.3,5.39,11.88,1.36,5.4,12,1.32,4.97,10.39
Russia,Premier League,2024/2025,19/08/2024,15:30,Akron Togliatti,Rubin Kazan,1,2,A,3.23,3.43,2.31,3.37,3.43,2.35,3.21,3.33,2.26
Russia,Premier League,2024/2025,19/08/2024,18:00,Dynamo Makhachkala,Akhmat Grozny,1,0,H,3.22,2.95,2.61,3.25,3,2.67,3.06,2.92,2.61
Russia,Premier League,2024/2025,23/08/2024,18:00,Rubin Kazan,Dynamo Makhachkala,2,0,H,1.95,3.46,4.28,2,3.46,4.36,1.95,3.35,4.14
Russia,Premier League,2024/2025,24/08/2024,13:00,CSKA Moscow,Akron Togliatti,4,0,H,1.36,5.38,8.38,1.38,5.8,8.9,1.34,5.28,8.3
Russia,Premier League,2024/2025,24/08/2024,15:30,Fakel Voronezh,Orenburg,1,0,H,2.79,3.28,2.71,2.83,3.42,2.71,2.77,3.24,2.61
Russia,Premier League,2024/2025,24/08/2024,15:30,Zenit,Spartak Moscow,0,0,D,1.84,3.71,4.48,1.9,3.74,4.48,1.85,3.62,4.2
Russia,Premier League,2024/2025,24/08/2024,18:00,Akhmat Grozny,Khimki,3,3,D,2.3,3.48,3.21,2.31,3.62,3.85,2.11,3.49,3.46
Russia,Premier League,2024/2025,25/08/2024,13:00,Krylya Sovetov,Pari NN,3,1,H,1.72,3.96,4.95,1.87,3.96,5.05,1.76,3.75,4.56
Russia,Premier League,2024/2025,25/08/2024,15:30,Dynamo Moscow,Krasnodar,0,1,A,2.3,3.82,2.96,2.4,3.86,3.04,2.28,3.75,2.9
Russia,Premier League,2024/2025,25/08/2024,18:00,Lokomotiv Moscow,FK Rostov,3,2,H,2.07,3.79,3.49,2.15,3.8,3.56,2.06,3.71,3.37
Russia,Premier League,2024/2025,31/08/2024,13:00,Khimki,CSKA Moscow,0,2,A,4.73,3.93,1.75,4.8,3.93,1.8,4.51,3.81,1.75
Russia,Premier League,2024/2025,31/08/2024,15:30,Pari NN,Zenit,0,3,A,11.13,5.58,1.3,11.5,5.58,1.33,9.99,5.15,1.31
Russia,Premier League,2024/2025,31/08/2024,17:45,Spartak Moscow,Rubin Kazan,1,0,H,1.53,4.46,6.25,1.53,4.6,6.7,1.49,4.41,6.25
Russia,Premier League,2024/2025,31/08/2024,18:00,Akhmat Grozny,Akron Togliatti,0,0,D,1.92,3.71,4.1,2,3.71,4.1,1.93,3.59,3.87
Russia,Premier League,2024/2025,01/09/2024,13:00,Orenburg,Dynamo Moscow,2,2,D,3.59,4.18,1.93,3.75,4.22,1.97,3.48,4.05,1.92
Russia,Premier League,2024/2025,01/09/2024,15:30,Krylya Sovetov,Dynamo Makhachkala,0,1,A,1.71,3.72,5.48,1.79,3.72,5.48,1.73,3.55,5.09
Russia,Premier League,2024/2025,01/09/2024,17:45,Lokomotiv Moscow,Krasnodar,0,3,A,2.32,3.61,3.08,2.38,3.64,3.14,2.28,3.54,2.99
Russia,Premier League,2024/2025,01/09/2024,18:00,FK Rostov,Fakel Voronezh,4,1,H,1.42,4.71,8.29,1.49,4.72,8.29,1.44,4.42,7.5
Russia,Premier League,2024/2025,13/09/2024,18:15,Rubin Kazan,Krylya Sovetov,0,2,A,2.12,3.43,3.62,2.21,3.58,3.73,2.11,3.42,3.49
Russia,Premier League,2024/2025,14/09/2024,10:00,Orenburg,Lokomotiv Moscow,2,4,A,3.41,3.92,2.06,3.64,4.07,2.08,3.43,3.93,1.98
Russia,Premier League,2024/2025,14/09/2024,12:15,Fakel Voronezh,Pari NN,0,0,D,1.97,3.12,4.85,2.05,3.17,4.85,1.99,3.07,4.42
Russia,Premier League,2024/2025,14/09/2024,14:30,CSKA Moscow,Zenit,0,1,A,3.21,3.16,2.47,3.25,3.38,2.58,3.12,3.17,2.4
Russia,Premier League,2024/2025,14/09/2024,17:00,Krasnodar,FK Rostov,2,0,H,2,3.48,4.05,2.06,3.52,4.06,2.01,3.38,3.85
Russia,Premier League,2024/2025,15/09/2024,12:15,Dynamo Moscow,Akhmat Grozny,4,2,H,1.54,4.54,5.95,1.57,4.6,5.95,1.54,4.46,5.57
Russia,Premier League,2024/2025,15/09/2024,14:30,Akron Togliatti,Khimki,3,0,H,2.79,3.53,2.55,3.18,3.58,2.6,2.88,3.45,2.42
Russia,Premier League,2024/2025,15/09/2024,17:00,Dynamo Makhachkala,Spartak Moscow,1,1,D,6.33,3.86,1.61,6.5,3.86,1.66,6,3.69,1.61
Russia,Premier League,2024/2025,21/09/2024,12:00,Akron Togliatti,Krasnodar,2,5,A,5.5,3.97,1.66,5.51,4.06,1.7,5.11,3.87,1.67
Russia,Premier League,2024/2025,21/09/2024,14:30,Zenit,Fakel Voronezh,3,1,H,1.18,7.19,17.66,1.19,7.7,21,1.18,6.94,16.63
Russia,Premier League,2024/2025,21/09/2024,17:00,Rubin Kazan,CSKA Moscow,1,1,D,3.51,3.33,2.23,3.57,3.53,2.26,3.41,3.31,2.2
Russia,Premier League,2024/2025,22/09/2024,12:15,Khimki,Orenburg,0,0,D,2.19,3.95,3.08,2.29,3.96,3.09,2.24,3.8,2.9
Russia,Premier League,2024/2025,22/09/2024,14:30,FK Rostov,Dynamo Makhachkala,0,0,D,1.53,4.25,6.71,1.55,4.33,6.84,1.52,4.15,6.5
Russia,Premier League,2024/2025,22/09/2024,14:30,Spartak Moscow,Dynamo Moscow,2,2,D,1.93,3.77,3.99,2.02,3.9,3.99,1.96,3.71,3.69
Russia,Premier League,2024/2025,22/09/2024,17:00,Pari NN,Lokomotiv Moscow,1,3,A,7.98,5.16,1.39,7.98,5.2,1.44,7.58,4.94,1.39
Russia,Premier League,2024/2025,23/09/2024,16:30,Akhmat Grozny,Krylya Sovetov,1,1,D,2.59,3.4,2.83,2.59,3.59,2.97,2.5,3.4,2.79
Russia,Premier League,2024/2025,27/09/2024,14:30,Orenburg,Pari NN,1,2,A,1.51,4.58,6.53,1.6,4.6,6.53,1.5,4.44,6.11
Russia,Premier League,2024/2025,27/09/2024,17:00,Fakel Voronezh,Rubin Kazan,0,0,D,3.26,2.91,2.61,3.5,2.98,2.61,3.28,2.91,2.47
Russia,Premier League,2024/2025,28/09/2024,12:00,CSKA Moscow,Akhmat Grozny,3,0,H,1.52,4.4,6.59,1.53,4.4,6.87,1.49,4.35,6.42
Russia,Premier League,2024/2025,28/09/2024,14:30,Lokomotiv Moscow,Spartak Moscow,3,1,H,2.62,3.4,2.8,2.81,3.55,2.82,2.59,3.4,2.7
Russia,Premier League,2024/2025,28/09/2024,17:30,Krasnodar,Zenit,2,0,H,3.47,3.14,2.33,3.47,3.25,2.42,3.28,3.15,2.35
Russia,Premier League,2024/2025,28/09/2024,18:00,FK Rostov,Akron Togliatti,0,2,A,1.53,4.56,6.11,1.55,4.62,6.23,1.51,4.45,5.9
Russia,Premier League,2024/2025,29/09/2024,14:30,Krylya Sovetov,Khimki,0,0,D,1.97,3.61,4.01,2,3.77,4.01,1.96,3.58,3.81
Russia,Premier League,2024/2025,29/09/2024,17:00,Dynamo Makhachkala,Dynamo Moscow,0,1,A,4.49,3.67,1.85,4.88,3.77,1.88,4.38,3.62,1.82
Russia,Premier League,2024/2025,05/10/2024,12:00,Akron Togliatti,Pari NN,2,2,D,1.81,3.79,4.52,1.84,3.87,4.52,1.8,3.7,4.38
Russia,Premier League,2024/2025,05/10/2024,14:30,Zenit,Orenburg,1,0,H,1.22,6.98,12.54,1.23,7.05,16.7,1.21,6.66,12.97
Russia,Premier League,2024/2025,05/10/2024,17:00,Rubin Kazan,Akhmat Grozny,2,0,H,2.16,3.37,3.64,2.31,3.4,3.64,2.24,3.31,3.31
Russia,Premier League,2024/2025,05/10/2024,17:00,Spartak Moscow,FK Rostov,3,0,H,1.83,3.84,4.35,1.86,3.93,4.43,1.82,3.75,4.23
Russia,Premier League,2024/2025,06/10/2024,12:00,Fakel Voronezh,Dynamo Makhachkala,1,1,D,2.95,2.76,3.01,3.02,2.76,3.02,2.89,2.71,2.95
Russia,Premier League,2024/2025,06/10/2024,14:30,Lokomotiv Moscow,Krylya Sovetov,1,0,H,1.58,4.39,5.66,1.58,4.54,6.06,1.55,4.33,5.57
Russia,Premier League,2024/2025,06/10/2024,17:00,Dynamo Moscow,CSKA Moscow,1,2,A,2.51,3.53,2.85,2.51,3.56,2.93,2.43,3.49,2.81
Russia,Premier League,2024/2025,06/10/2024,17:00,Krasnodar,Khimki,4,0,H,1.36,5.44,8.4,1.38,5.5,8.4,1.36,5.25,7.73
Russia,Premier League,2024/2025,18/10/2024,16:00,Akron Togliatti,Zenit,0,5,A,7.6,5.14,1.4,8.74,5.14,1.45,7.33,4.84,1.41
Russia,Premier League,2024/2025,18/10/2024,18:15,Akhmat Grozny,Fakel Voronezh,2,3,A,1.73,3.44,5.97,1.86,3.51,5.97,1.8,3.31,5.17
Russia,Premier League,2024/2025,19/10/2024,12:00,Pari NN,FK Rostov,1,1,D,4.54,3.74,1.83,4.54,3.87,1.84,4.37,3.68,1.81
Russia,Premier League,2024/2025,19/10/2024,14:30,Khimki,Lokomotiv Moscow,2,0,H,4,4.08,1.85,4.77,4.3,1.88,4.14,4.05,1.79
Russia,Premier League,2024/2025,19/10/2024,14:30,Spartak Moscow,Krasnodar,0,3,A,2.39,3.29,3.22,2.63,3.37,3.28,2.48,3.25,2.94
Russia,Premier League,2024/2025,19/10/2024,17:00,Dynamo Makhachkala,CSKA Moscow,0,1,A,5.71,3.65,1.7,5.71,3.65,1.8,5.27,3.47,1.74
Russia,Premier League,2024/2025,20/10/2024,14:30,Orenburg,Krylya Sovetov,2,2,D,2.52,3.6,2.79,2.63,3.71,2.79,2.51,3.56,2.67
